@relation cities_greece-weka.filters.unsupervised.attribute.Remove-R1

@attribute Latitude numeric
@attribute Longitude numeric

@data
39800,21000
39800,21333.3333
39800,21383.3333
39800,21600
39800,21633.3333
39800,21766.6667
39800,21850
39800,21900
39800,22066.6667
39800,22116.6667
39800,22183.3333
39800,22333.3333
39800,22366.6667
39800,22483.3333
39800,22650
39800,25333.3333
39816.6667,19850
39816.6667,20516.6667
39816.6667,20550
39816.6667,20633.3333
39816.6667,20650
39816.6667,20733.3333
39816.6667,20916.6667
39816.6667,20950
39816.6667,21350
39816.6667,21733.3333
39816.6667,22083.3333
39816.6667,22233.3333
39816.6667,22533.3333
39816.6667,25350
39833.3333,20433.3333
39833.3333,20483.3333
39833.3333,20500
39833.3333,20550
39833.3333,20583.3333
39833.3333,20600
39833.3333,20616.6667
39833.3333,20750
39833.3333,20883.3333
39833.3333,21300
39833.3333,21433.3333
39833.3333,21500
39833.3333,21616.6667
39833.3333,21866.6667
39833.3333,21883.3333
39833.3333,22033.3333
39833.3333,22050
39833.3333,22100
39833.3333,22200
39833.3333,22300
39833.3333,22466.6667
39833.3333,22516.6667
39833.3333,22766.6667
39833.3333,22783.3333
39833.3333,25333.3333
39843.6111,19402.7778
39850,19416.6667
39850,20483.3333
39850,20516.6667
39850,20583.3333
39850,20666.6667
39850,20683.3333
39850,20766.6667
39850,20950
39850,20983.3333
39850,21233.3333
39850,21350
39850,21450
39850,21600
39850,21666.6667
39850,21700
39850,21716.6667
39850,21783.3333
39850,21800
39850,22066.6667
39850,22166.6667
39850,22183.3333
39850,22550
39850,25083.3333
39866.6667,19383.3333
39866.6667,19416.6667
39866.6667,20400
39866.6667,20516.6667
39866.6667,20550
39866.6667,20566.6667
39866.6667,20750
39866.6667,20783.3333
39866.6667,20850
39866.6667,20966.6667
39866.6667,20983.3333
39866.6667,21466.6667
39866.6667,21566.6667
39866.6667,21683.3333
39866.6667,21766.6667
39866.6667,22116.6667
39866.6667,22416.6667
39866.6667,22433.3333
39866.6667,22466.6667
39866.6667,22516.6667
39866.6667,22533.3333
39866.6667,25066.6667
39866.6667,25150
39866.6667,25166.6667
39866.6667,25266.6667
39866.6667,25316.6667
39883.3333,19583.3333
39883.3333,20466.6667
39883.3333,20500
39883.3333,20633.3333
39883.3333,20650
39883.3333,20666.6667
39883.3333,20700
39883.3333,20750
39883.3333,20783.3333
39883.3333,21333.3333
39883.3333,21366.6667
39883.3333,21616.6667
39883.3333,21650
39883.3333,21733.3333
39883.3333,21816.6667
39883.3333,22066.6667
39883.3333,22233.3333
39883.3333,22716.6667
39883.3333,25183.3333
39883.3333,25316.6667
39900,20383.3333
39900,20400
39900,20466.6667
39900,20583.3333
39900,20650
39900,20683.3333
39900,20783.3333
39900,20816.6667
39900,21283.3333
39900,21683.3333
39900,22183.3333
39900,22550
39900,22633.3333
39900,25183.3333
39900,25200
39900,25216.6667
39900,25283.3333
39916.6667,20383.3333
39916.6667,20400
39916.6667,20533.3333
39916.6667,20566.6667
39916.6667,20850
39916.6667,21400
39916.6667,21450
39916.6667,21516.6667
39916.6667,21566.6667
39916.6667,21766.6667
39916.6667,21816.6667
39916.6667,22150
39916.6667,22583.3333
39916.6667,22683.3333
39916.6667,25083.3333
39916.6667,25116.6667
39916.6667,25150
39916.6667,25200
39916.6667,25266.6667
39916.6667,25300
39916.6667,25333.3333
39933.3333,20366.6667
39933.3333,20400
39933.3333,20416.6667
39933.3333,20466.6667
39933.3333,20600
39933.3333,20650
39933.3333,20666.6667
39933.3333,21050
39933.3333,21350
39933.3333,22050
39933.3333,22150
39933.3333,22566.6667
39933.3333,22683.3333
39933.3333,25133.3333
39933.3333,25183.3333
39933.3333,25233.3333
39933.3333,25266.6667
39933.3333,25333.3333
39950,20350
39950,20433.3333
39950,20533.3333
39950,20616.6667
39950,20666.6667
39950,20700
39950,21233.3333
39950,21366.6667
39950,21400
39950,21616.6667
39950,21666.6667
39950,21733.3333
39950,21966.6667
39950,22066.6667
39950,22616.6667
39950,23533.3333
39950,23616.6667
39950,23666.6667
39950,25166.6667
39950,25200
39950,25216.6667
39950,25300
39966.6667,20333.3333
39966.6667,20350
39966.6667,20383.3333
39966.6667,20566.6667
39966.6667,20583.3333
39966.6667,20633.3333
39966.6667,20683.3333
39966.6667,20716.6667
39966.6667,20950
39966.6667,21266.6667
39966.6667,21450
39966.6667,21500
39966.6667,21733.3333
39966.6667,21933.3333
39966.6667,22116.6667
39966.6667,22250
39966.6667,22350
39966.6667,22583.3333
39966.6667,23400
39966.6667,23916.6667
39966.6667,25150
39966.6667,25233.3333
39966.6667,25366.6667
39983.3333,20433.3333
39983.3333,20550
39983.3333,20666.6667
39983.3333,20916.6667
39983.3333,21116.6667
39983.3333,21316.6667
39983.3333,21416.6667
39983.3333,21816.6667
39983.3333,22033.3333
39983.3333,22150
39983.3333,22183.3333
39983.3333,22250
39983.3333,22333.3333
39983.3333,22400
39983.3333,22466.6667
39983.3333,22616.6667
39983.3333,23616.6667
39983.3333,23983.3333
39983.3333,25400
40000,20416.6667
40000,20600
40000,20683.3333
40000,20883.3333
40000,21133.3333
40000,21283.3333
40000,21300
40000,21333.3333
40000,21600
40000,21650
40000,21683.3333
40000,21966.6667
40000,22083.3333
40000,22233.3333
40000,22283.3333
40000,22533.3333
40000,22583.3333
40000,23383.3333
40000,23416.6667
40000,23583.3333
40000,25416.6667
40016.6667,20516.6667
40016.6667,20566.6667
40016.6667,20633.3333
40016.6667,20666.6667
40016.6667,21316.6667
40016.6667,21433.3333
40016.6667,21533.3333
40016.6667,21616.6667
40016.6667,21850
40016.6667,22133.3333
40016.6667,22183.3333
40016.6667,22200
40016.6667,22550
40016.6667,22583.3333
40016.6667,23450
40016.6667,23533.3333
40016.6667,23916.6667
40033.3333,20433.3333
40033.3333,20466.6667
40033.3333,20483.3333
40033.3333,20666.6667
40033.3333,20883.3333
40033.3333,20916.6667
40033.3333,20966.6667
40033.3333,21016.6667
40033.3333,21183.3333
40033.3333,21200
40033.3333,21266.6667
40033.3333,21350
40033.3333,21616.6667
40033.3333,21650
40033.3333,21933.3333
40033.3333,22050
40033.3333,22066.6667
40033.3333,22166.6667
40033.3333,23366.6667
40033.3333,23466.6667
40033.3333,23883.3333
40033.3333,23933.3333
40033.3333,24000
40050,20550
40050,20600
40050,20650
40050,20683.3333
40050,20700
40050,20750
40050,20850
40050,21200
40050,21683.3333
40050,21766.6667
40050,21866.6667
40050,22033.3333
40050,22516.6667
40050,23416.6667
40050,23816.6667
40050,24000
40066.6667,20433.3333
40066.6667,20566.6667
40066.6667,20616.6667
40066.6667,20750
40066.6667,20783.3333
40066.6667,21116.6667
40066.6667,21216.6667
40066.6667,21283.3333
40066.6667,21333.3333
40066.6667,21400
40066.6667,21516.6667
40066.6667,21566.6667
40066.6667,21616.6667
40066.6667,21683.3333
40066.6667,21816.6667
40066.6667,22050
40066.6667,22166.6667
40066.6667,22233.3333
40066.6667,22566.6667
40083.3333,20616.6667
40083.3333,20666.6667
40083.3333,20716.6667
40083.3333,20783.3333
40083.3333,21150
40083.3333,21200
40083.3333,21283.3333
40083.3333,21333.3333
40083.3333,21416.6667
40083.3333,21516.6667
40083.3333,21550
40083.3333,21650
40083.3333,21883.3333
40083.3333,21966.6667
40083.3333,23450
40083.3333,23800
40100,20733.3333
40100,21016.6667
40100,21366.6667
40100,21533.3333
40100,21600
40100,21616.6667
40100,22250
40100,22500
40100,23433.3333
40100,23783.3333
40100,23983.3333
40116.6667,20716.6667
40116.6667,20750
40116.6667,20800
40116.6667,20850
40116.6667,21150
40116.6667,21266.6667
40116.6667,21316.6667
40116.6667,21350
40116.6667,21416.6667
40116.6667,21483.3333
40116.6667,21516.6667
40116.6667,21933.3333
40116.6667,23333.3333
40116.6667,23816.6667
40133.3333,20683.3333
40133.3333,20750
40133.3333,20816.6667
40133.3333,21133.3333
40133.3333,21200
40133.3333,21233.3333
40133.3333,21666.6667
40133.3333,21733.3333
40133.3333,21866.6667
40133.3333,21950
40133.3333,22150
40133.3333,23400
40133.3333,23766.6667
40133.3333,24283.3333
40133.3333,24350
40150,20733.3333
40150,20850
40150,20900
40150,21250
40150,21333.3333
40150,21366.6667
40150,21433.3333
40150,21483.3333
40150,21516.6667
40150,21550
40150,21950
40150,22016.6667
40150,22233.3333
40150,22550
40150,23350
40150,24300
40150,24383.3333
40166.6667,20733.3333
40166.6667,20783.3333
40166.6667,20950
40166.6667,21166.6667
40166.6667,21183.3333
40166.6667,21216.6667
40166.6667,21283.3333
40166.6667,21466.6667
40166.6667,21633.3333
40166.6667,21816.6667
40166.6667,21866.6667
40166.6667,21916.6667
40166.6667,22016.6667
40166.6667,22483.3333
40166.6667,23866.6667
40183.3333,21033.3333
40183.3333,21516.6667
40183.3333,21583.3333
40183.3333,21766.6667
40183.3333,21850
40183.3333,21966.6667
40183.3333,22000
40183.3333,22433.3333
40183.3333,22483.3333
40183.3333,22566.6667
40200,20850
40200,21133.3333
40200,21183.3333
40200,21233.3333
40200,21316.6667
40200,21366.6667
40200,21400
40200,21433.3333
40200,21483.3333
40200,21600
40200,21750
40200,21800
40200,21866.6667
40200,21950
40200,22033.3333
40200,22233.3333
40200,22450
40200,23333.3333
40200,24316.6667
40216.6667,20816.6667
40216.6667,20866.6667
40216.6667,20916.6667
40216.6667,21016.6667
40216.6667,21200
40216.6667,21250
40216.6667,21283.3333
40216.6667,21483.3333
40216.6667,21783.3333
40216.6667,21850
40216.6667,21883.3333
40216.6667,21900
40216.6667,22066.6667
40216.6667,23666.6667
40216.6667,24216.6667
40233.3333,20783.3333
40233.3333,20850
40233.3333,20933.3333
40233.3333,21166.6667
40233.3333,21216.6667
40233.3333,21283.3333
40233.3333,21316.6667
40233.3333,21350
40233.3333,21383.3333
40233.3333,21416.6667
40233.3333,21750
40233.3333,21833.3333
40233.3333,21900
40233.3333,21966.6667
40233.3333,22300
40233.3333,22466.6667
40233.3333,22500
40233.3333,22583.3333
40233.3333,23600
40233.3333,23666.6667
40250,20816.6667
40250,21200
40250,21266.6667
40250,21433.3333
40250,21683.3333
40250,21750
40250,21800
40250,21900
40250,21916.6667
40250,22066.6667
40250,22333.3333
40250,22366.6667
40250,22383.3333
40250,22566.6667
40250,23283.3333
40250,23550
40250,23700
40250,24200
40250,24250
40266.6667,20733.3333
40266.6667,20750
40266.6667,20766.6667
40266.6667,20900
40266.6667,21200
40266.6667,21283.3333
40266.6667,21316.6667
40266.6667,21383.3333
40266.6667,21416.6667
40266.6667,21450
40266.6667,21500
40266.6667,21550
40266.6667,21750
40266.6667,21783.3333
40266.6667,21816.6667
40266.6667,21933.3333
40266.6667,22033.3333
40266.6667,22083.3333
40266.6667,22150
40266.6667,22283.3333
40266.6667,22300
40266.6667,22416.6667
40266.6667,22466.6667
40266.6667,22500
40266.6667,22533.3333
40266.6667,22583.3333
40266.6667,22600
40266.6667,23200
40266.6667,23216.6667
40266.6667,23266.6667
40266.6667,23333.3333
40266.6667,23500
40266.6667,24250
40283.3333,20966.6667
40283.3333,21033.3333
40283.3333,21150
40283.3333,21166.6667
40283.3333,21200
40283.3333,21216.6667
40283.3333,21233.3333
40283.3333,21350
40283.3333,21483.3333
40283.3333,21733.3333
40283.3333,21866.6667
40283.3333,21966.6667
40283.3333,22116.6667
40283.3333,22283.3333
40283.3333,22433.3333
40283.3333,22466.6667
40283.3333,22600
40283.3333,23150
40283.3333,23250
40283.3333,23300
40283.3333,23350
40283.3333,23400
40283.3333,23450
40283.3333,24250
40300,20766.6667
40300,20950
40300,21133.3333
40300,21200
40300,21216.6667
40300,21233.3333
40300,21266.6667
40300,21283.3333
40300,21300
40300,21366.6667
40300,21416.6667
40300,21650
40300,21783.3333
40300,22033.3333
40300,22500
40300,23200
40300,23350
40300,23550
40300,24050
40300,24066.6667
40300,24216.6667
40316.6667,20850
40316.6667,21133.3333
40316.6667,21183.3333
40316.6667,21333.3333
40316.6667,21383.3333
40316.6667,21433.3333
40316.6667,21550
40316.6667,21650
40316.6667,21666.6667
40316.6667,21700
40316.6667,21916.6667
40316.6667,22116.6667
40316.6667,22250
40316.6667,22350
40316.6667,22466.6667
40316.6667,22500
40316.6667,22583.3333
40316.6667,23066.6667
40316.6667,23350
40333.3333,21000
40333.3333,21133.3333
40333.3333,21183.3333
40333.3333,21233.3333
40333.3333,21250
40333.3333,21283.3333
40333.3333,21366.6667
40333.3333,21666.6667
40333.3333,21683.3333
40333.3333,21716.6667
40333.3333,21733.3333
40333.3333,21783.3333
40333.3333,21800
40333.3333,21866.6667
40333.3333,21883.3333
40333.3333,22016.6667
40333.3333,22166.6667
40333.3333,22333.3333
40333.3333,22533.3333
40333.3333,23066.6667
40333.3333,23133.3333
40333.3333,23150
40333.3333,23166.6667
40333.3333,23233.3333
40333.3333,23266.6667
40333.3333,23400
40333.3333,23616.6667
40333.3333,23650
40333.3333,23716.6667
40333.3333,23916.6667
40333.3333,23983.3333
40350,20933.3333
40350,21083.3333
40350,21333.3333
40350,21400
40350,21516.6667
40350,21716.6667
40350,21816.6667
40350,21833.3333
40350,21866.6667
40350,21916.6667
40350,21933.3333
40350,21950
40350,21966.6667
40350,22033.3333
40350,22200
40350,22433.3333
40350,22500
40350,22550
40350,23016.6667
40350,23133.3333
40350,23183.3333
40350,23233.3333
40350,23316.6667
40350,23583.3333
40350,23733.3333
40366.6667,21016.6667
40366.6667,21116.6667
40366.6667,21150
40366.6667,21183.3333
40366.6667,21200
40366.6667,21233.3333
40366.6667,21316.6667
40366.6667,21350
40366.6667,21433.3333
40366.6667,21466.6667
40366.6667,21983.3333
40366.6667,22066.6667
40366.6667,22466.6667
40366.6667,22583.3333
40366.6667,22616.6667
40366.6667,23050
40366.6667,23100
40366.6667,23166.6667
40366.6667,23233.3333
40366.6667,23266.6667
40366.6667,23283.3333
40366.6667,23533.3333
40366.6667,23583.3333
40366.6667,23650
40366.6667,23666.6667
40366.6667,23700
40366.6667,23833.3333
40366.6667,23883.3333
40383.3333,20833.3333
40383.3333,20950
40383.3333,21000
40383.3333,21100
40383.3333,21166.6667
40383.3333,21200
40383.3333,21300
40383.3333,21316.6667
40383.3333,21350
40383.3333,21700
40383.3333,21716.6667
40383.3333,21766.6667
40383.3333,21966.6667
40383.3333,21983.3333
40383.3333,22000
40383.3333,22216.6667
40383.3333,22516.6667
40383.3333,22633.3333
40383.3333,23050
40383.3333,23083.3333
40383.3333,23450
40383.3333,23616.6667
40383.3333,23916.6667
40383.3333,23983.3333
40400,21000
40400,21133.3333
40400,21166.6667
40400,21250
40400,21933.3333
40400,22150
40400,22383.3333
40400,22550
40400,22900
40400,23150
40400,23200
40400,23800
40400,23883.3333
40416.6667,20883.3333
40416.6667,20966.6667
40416.6667,21066.6667
40416.6667,21233.3333
40416.6667,21283.3333
40416.6667,21300
40416.6667,21383.3333
40416.6667,21516.6667
40416.6667,21683.3333
40416.6667,21766.6667
40416.6667,21916.6667
40416.6667,22116.6667
40416.6667,22233.3333
40416.6667,22300
40416.6667,22450
40416.6667,22466.6667
40416.6667,22550
40416.6667,22600
40416.6667,23000
40416.6667,23100
40416.6667,23133.3333
40416.6667,23250
40416.6667,23583.3333
40416.6667,24000
40433.3333,21033.3333
40433.3333,21066.6667
40433.3333,21083.3333
40433.3333,21116.6667
40433.3333,21266.6667
40433.3333,21333.3333
40433.3333,21500
40433.3333,21866.6667
40433.3333,21900
40433.3333,22183.3333
40433.3333,22583.3333
40433.3333,22933.3333
40433.3333,23033.3333
40433.3333,23100
40433.3333,23133.3333
40433.3333,23316.6667
40433.3333,23416.6667
40433.3333,23516.6667
40433.3333,25533.3333
40450,20850
40450,20933.3333
40450,21133.3333
40450,21166.6667
40450,21183.3333
40450,21216.6667
40450,21333.3333
40450,21433.3333
40450,21516.6667
40450,21733.3333
40450,21800
40450,21833.3333
40450,22266.6667
40450,22383.3333
40450,22450
40450,22583.3333
40450,23033.3333
40450,23683.3333
40450,25516.6667
40466.6667,20866.6667
40466.6667,20900
40466.6667,20966.6667
40466.6667,21000
40466.6667,21066.6667
40466.6667,21100
40466.6667,21266.6667
40466.6667,21300
40466.6667,21666.6667
40466.6667,21766.6667
40466.6667,21866.6667
40466.6667,22083.3333
40466.6667,22166.6667
40466.6667,22550
40466.6667,22583.3333
40466.6667,22866.6667
40466.6667,22950
40466.6667,22966.6667
40466.6667,22983.3333
40466.6667,23000
40466.6667,23083.3333
40466.6667,23133.3333
40466.6667,23183.3333
40466.6667,23283.3333
40466.6667,23383.3333
40466.6667,25500
40483.3333,20983.3333
40483.3333,21016.6667
40483.3333,21133.3333
40483.3333,21166.6667
40483.3333,21183.3333
40483.3333,21216.6667
40483.3333,21283.3333
40483.3333,21550
40483.3333,21566.6667
40483.3333,21600
40483.3333,21633.3333
40483.3333,21716.6667
40483.3333,21816.6667
40483.3333,22116.6667
40483.3333,22216.6667
40483.3333,22233.3333
40483.3333,22316.6667
40483.3333,22350
40483.3333,22483.3333
40483.3333,22833.3333
40483.3333,22866.6667
40483.3333,23016.6667
40483.3333,23050
40483.3333,23133.3333
40483.3333,23600
40483.3333,25466.6667
40483.3333,25516.6667
40500,21050
40500,21166.6667
40500,21216.6667
40500,21250
40500,21383.3333
40500,21533.3333
40500,21766.6667
40500,21816.6667
40500,21850
40500,22183.3333
40500,22250
40500,22416.6667
40500,22433.3333
40500,22550
40500,22833.3333
40500,22883.3333
40500,22916.6667
40500,22933.3333
40500,22983.3333
40500,23383.3333
40500,23433.3333
40500,23450
40500,23650
40500,25533.3333
40516.6667,21000
40516.6667,21050
40516.6667,21083.3333
40516.6667,21200
40516.6667,21266.6667
40516.6667,21316.6667
40516.6667,21416.6667
40516.6667,21550
40516.6667,21683.3333
40516.6667,21750
40516.6667,22083.3333
40516.6667,22200
40516.6667,22233.3333
40516.6667,22383.3333
40516.6667,22400
40516.6667,22500
40516.6667,22966.6667
40516.6667,23116.6667
40516.6667,23216.6667
40516.6667,23283.3333
40516.6667,23683.3333
40516.6667,23833.3333
40533.3333,21016.6667
40533.3333,21033.3333
40533.3333,21116.6667
40533.3333,21183.3333
40533.3333,21216.6667
40533.3333,21466.6667
40533.3333,21500
40533.3333,21600
40533.3333,22133.3333
40533.3333,22266.6667
40533.3333,22316.6667
40533.3333,22433.3333
40533.3333,23050
40533.3333,23750
40533.3333,23766.6667
40550,21350
40550,21400
40550,21433.3333
40550,21716.6667
40550,21750
40550,22033.3333
40550,22250
40550,22266.6667
40550,22316.6667
40550,22400
40550,22416.6667
40550,22450
40550,22466.6667
40550,22500
40550,23016.6667
40550,23050
40550,23133.3333
40550,23166.6667
40550,23300
40550,23416.6667
40550,23450
40550,23583.3333
40550,23850
40566.6667,21250
40566.6667,21266.6667
40566.6667,21316.6667
40566.6667,21433.3333
40566.6667,21600
40566.6667,21700
40566.6667,22116.6667
40566.6667,22150
40566.6667,22183.3333
40566.6667,22200
40566.6667,22216.6667
40566.6667,22233.3333
40566.6667,22333.3333
40566.6667,22350
40566.6667,22366.6667
40566.6667,22516.6667
40566.6667,22550
40566.6667,22583.3333
40566.6667,23100
40566.6667,23283.3333
40566.6667,23350
40566.6667,23366.6667
40566.6667,23466.6667
40566.6667,23666.6667
40583.3333,21066.6667
40583.3333,21083.3333
40583.3333,21150
40583.3333,21300
40583.3333,21400
40583.3333,21483.3333
40583.3333,22066.6667
40583.3333,22250
40583.3333,22300
40583.3333,22400
40583.3333,22516.6667
40583.3333,22600
40583.3333,22966.6667
40583.3333,23033.3333
40583.3333,23216.6667
40583.3333,23350
40583.3333,23400
40583.3333,23416.6667
40583.3333,23433.3333
40583.3333,24650
40600,21266.6667
40600,21366.6667
40600,21616.6667
40600,21783.3333
40600,22133.3333
40600,22200
40600,22216.6667
40600,22233.3333
40600,22333.3333
40600,22350
40600,22366.6667
40600,22450
40600,22483.3333
40600,22500
40600,22550
40600,22983.3333
40600,23100
40600,23183.3333
40600,23450
40600,23483.3333
40600,23750
40600,23783.3333
40600,24750
40616.6667,21216.6667
40616.6667,21316.6667
40616.6667,21350
40616.6667,21466.6667
40616.6667,21500
40616.6667,21750
40616.6667,22183.3333
40616.6667,22366.6667
40616.6667,22400
40616.6667,22433.3333
40616.6667,22683.3333
40616.6667,22700
40616.6667,23433.3333
40616.6667,23566.6667
40633.3333,21083.3333
40633.3333,21183.3333
40633.3333,21233.3333
40633.3333,21283.3333
40633.3333,21566.6667
40633.3333,21583.3333
40633.3333,21700
40633.3333,21833.3333
40633.3333,22066.6667
40633.3333,22133.3333
40633.3333,22383.3333
40633.3333,22450
40633.3333,22500
40633.3333,22733.3333
40633.3333,22933.3333
40633.3333,22950
40633.3333,23183.3333
40633.3333,23216.6667
40633.3333,23250
40633.3333,23266.6667
40633.3333,23350
40633.3333,23450
40633.3333,23483.3333
40633.3333,23616.6667
40633.3333,24566.6667
40633.3333,24583.3333
40650,21066.6667
40650,21233.3333
40650,21500
40650,21700
40650,21766.6667
40650,22116.6667
40650,22166.6667
40650,22216.6667
40650,22233.3333
40650,22433.3333
40650,22533.3333
40650,22866.6667
40650,22883.3333
40650,22900
40650,23033.3333
40650,23300
40650,23400
40650,23483.3333
40650,23616.6667
40650,23700
40650,24516.6667
40666.6667,21100
40666.6667,21150
40666.6667,21266.6667
40666.6667,21333.3333
40666.6667,21550
40666.6667,21583.3333
40666.6667,21600
40666.6667,21633.3333
40666.6667,21833.3333
40666.6667,22050
40666.6667,22450
40666.6667,22516.6667
40666.6667,22600
40666.6667,22633.3333
40666.6667,22716.6667
40666.6667,22800
40666.6667,22900
40666.6667,22916.6667
40666.6667,22933.3333
40666.6667,22950
40666.6667,22983.3333
40666.6667,23116.6667
40666.6667,23333.3333
40666.6667,23700
40666.6667,24650
40666.6667,24700
40666.6667,24766.6667
40683.3333,21450
40683.3333,21616.6667
40683.3333,21666.6667
40683.3333,21683.3333
40683.3333,21716.6667
40683.3333,22133.3333
40683.3333,22200
40683.3333,22250
40683.3333,22266.6667
40683.3333,22300
40683.3333,22533.3333
40683.3333,22850
40683.3333,22950
40683.3333,23000
40683.3333,23083.3333
40683.3333,23250
40683.3333,23283.3333
40683.3333,23566.6667
40683.3333,23616.6667
40683.3333,24616.6667
40700,21166.6667
40700,21266.6667
40700,21300
40700,21400
40700,21466.6667
40700,21516.6667
40700,21783.3333
40700,21900
40700,21933.3333
40700,22016.6667
40700,22100
40700,22266.6667
40700,22550
40700,22600
40700,23216.6667
40700,23333.3333
40700,23433.3333
40700,23650
40700,24550
40700,24766.6667
40716.6667,21050
40716.6667,21100
40716.6667,21150
40716.6667,21200
40716.6667,21266.6667
40716.6667,21366.6667
40716.6667,21466.6667
40716.6667,21783.3333
40716.6667,22000
40716.6667,22083.3333
40716.6667,22116.6667
40716.6667,22150
40716.6667,22166.6667
40716.6667,22216.6667
40716.6667,22300
40716.6667,22633.3333
40716.6667,22733.3333
40716.6667,22783.3333
40716.6667,23000
40716.6667,23050
40716.6667,23183.3333
40716.6667,23283.3333
40716.6667,23383.3333
40716.6667,23700
40716.6667,24533.3333
40716.6667,24550
40716.6667,24583.3333
40716.6667,24616.6667
40716.6667,24733.3333
40733.3333,21016.6667
40733.3333,21133.3333
40733.3333,21200
40733.3333,21400
40733.3333,21433.3333
40733.3333,21483.3333
40733.3333,21666.6667
40733.3333,21750
40733.3333,21816.6667
40733.3333,22133.3333
40733.3333,22216.6667
40733.3333,22600
40733.3333,22700
40733.3333,22883.3333
40733.3333,22916.6667
40733.3333,23250
40733.3333,23550
40733.3333,24116.6667
40733.3333,24616.6667
40733.3333,24733.3333
40750,21000
40750,21066.6667
40750,21116.6667
40750,21300
40750,21466.6667
40750,21516.6667
40750,21633.3333
40750,22016.6667
40750,22216.6667
40750,22250
40750,22283.3333
40750,22333.3333
40750,22583.3333
40750,22633.3333
40750,22766.6667
40750,22850
40750,22983.3333
40750,23033.3333
40750,23066.6667
40750,23133.3333
40750,23383.3333
40750,23466.6667
40750,23583.3333
40750,23983.3333
40750,24583.3333
40750,24633.3333
40758.0556,24577.5
40766.6667,21033.3333
40766.6667,21150
40766.6667,21200
40766.6667,21350
40766.6667,21400
40766.6667,21533.3333
40766.6667,21616.6667
40766.6667,21900
40766.6667,22050
40766.6667,22066.6667
40766.6667,22116.6667
40766.6667,22150
40766.6667,22166.6667
40766.6667,22183.3333
40766.6667,22250
40766.6667,22316.6667
40766.6667,22500
40766.6667,22533.3333
40766.6667,22583.3333
40766.6667,22716.6667
40766.6667,22933.3333
40766.6667,23033.3333
40766.6667,23083.3333
40766.6667,23216.6667
40766.6667,23250
40766.6667,23383.3333
40766.6667,23450
40766.6667,23483.3333
40766.6667,23583.3333
40766.6667,24633.3333
40770,24723.8889
40778.0556,24709.4444
40778.8889,24611.6667
40783.3333,21083.3333
40783.3333,21133.3333
40783.3333,21250
40783.3333,21300
40783.3333,21400
40783.3333,21466.6667
40783.3333,21483.3333
40783.3333,21550
40783.3333,21683.3333
40783.3333,22083.3333
40783.3333,22166.6667
40783.3333,22266.6667
40783.3333,22483.3333
40783.3333,22583.3333
40783.3333,22883.3333
40783.3333,22966.6667
40783.3333,23533.3333
40783.3333,23850
40783.3333,23950
40783.3333,24033.3333
40800,21150
40800,21466.6667
40800,21516.6667
40800,21583.3333
40800,21783.3333
40800,21833.3333
40800,21850
40800,21866.6667
40800,21916.6667
40800,22000
40800,22033.3333
40800,22050
40800,22216.6667
40800,22233.3333
40800,22333.3333
40800,22366.6667
40800,22416.6667
40800,22466.6667
40800,22566.6667
40800,22666.6667
40800,22766.6667
40800,22783.3333
40800,22833.3333
40800,22866.6667
40800,22900
40800,23116.6667
40800,23466.6667
40800,23850
40800,23916.6667
40800,23950
40816.6667,21116.6667
40816.6667,21133.3333
40816.6667,21300
40816.6667,21400
40816.6667,21933.3333
40816.6667,22066.6667
40816.6667,22100
40816.6667,22166.6667
40816.6667,22183.3333
40816.6667,22266.6667
40816.6667,22350
40816.6667,22416.6667
40816.6667,22533.3333
40816.6667,22666.6667
40816.6667,22700
40816.6667,22733.3333
40816.6667,23033.3333
40816.6667,23116.6667
40816.6667,23150
40816.6667,23283.3333
40816.6667,23300
40816.6667,23350
40816.6667,23516.6667
40816.6667,23566.6667
40816.6667,23650
40816.6667,24150
40816.6667,24250
40833.3333,21033.3333
40833.3333,21133.3333
40833.3333,21150
40833.3333,21166.6667
40833.3333,21300
40833.3333,21400
40833.3333,21500
40833.3333,21516.6667
40833.3333,21533.3333
40833.3333,21583.3333
40833.3333,21766.6667
40833.3333,22000
40833.3333,22200
40833.3333,22250
40833.3333,22300
40833.3333,22350
40833.3333,22383.3333
40833.3333,22450
40833.3333,22600
40833.3333,22650
40833.3333,22783.3333
40833.3333,22850
40833.3333,22983.3333
40833.3333,23200
40833.3333,23783.3333
40833.3333,23850
40833.3333,23933.3333
40833.3333,24000
40833.3333,24016.6667
40833.3333,24200
40838.8889,24303.6111
40850,21316.6667
40850,21383.3333
40850,21400
40850,21816.6667
40850,21850
40850,21950
40850,22100
40850,22216.6667
40850,22250
40850,22283.3333
40850,22300
40850,22500
40850,22716.6667
40850,22833.3333
40850,22916.6667
40850,23166.6667
40850,23650
40850,23733.3333
40850,24066.6667
40850,24150
40850,24166.6667
40850,24250
40850,25750
40850,25833.3333
40850,25866.6667
40850,25933.3333
40850,26100
40858.3333,24706.1111
40864.4444,24315.8333
40866.6667,21350
40866.6667,21366.6667
40866.6667,21450
40866.6667,21466.6667
40866.6667,21500
40866.6667,21600
40866.6667,21616.6667
40866.6667,21633.3333
40866.6667,22050
40866.6667,22216.6667
40866.6667,22416.6667
40866.6667,22466.6667
40866.6667,22533.3333
40866.6667,22583.3333
40866.6667,22683.3333
40866.6667,22816.6667
40866.6667,22883.3333
40866.6667,22916.6667
40866.6667,22966.6667
40866.6667,23000
